Ano,Enunciado_Alternativas,Area_de_Conhecimento
2023,"As cetonas fazem parte de famílias olfativas encontradas em muitos alimentos. A molécula de hexan-3-ona é um exemplo desses compostos voláteis responsáveis pelo aroma, podendo ser obtida por processos energéticos realizados em meio ácido, na presença de oxidantes como o permanganato de potássio.  Para se produzir esse composto volátil em laboratório, deve-se oxidar a molécula de a. hexanal. b. hexan-1-ol. c. hexan-3-ol. d. hex-1-en-1-ol. e. ácido hexanoico.",Ciências da Natureza
2023,"Durante a evolução das plantas, ocorreu uma transição do ambiente aquático para o ambiente terrestre graças ao surgimento de algumas estruturas que as tornaram independentes da água. Esse fato permitiu maior dispersão desse grupo de seres vivos, sendo possível observá-los em diferentes ambientes na atualidade.  Qual estrutura possibilitou a independência da água para a fecundação dos seres vivos citados acima? a. Fruto. b. Esporo. c. Semente. d. Tubo polínico. e. Vaso condutor.",Ciências da Natureza
2023,"Atualização da recomendação da Sociedade Portuguesa de Neonatologia  O vidro contendo alumínio em sua composição é um excelente material para acondicionar medicamentos e suplementos, porque pode ser esterilizado por aquecimento. No entanto, quando o medicamento ou suplemento contém substâncias que se ligam fortemente ao íon desse metal, a dissolução do alumínio é promovida em função do deslocamento do equilíbrio químico estabelecido entre a espécie imobilizada no vidro e a espécie em solução. Por essa razão, recomenda-se que suplementos de nutrição de recém-nascidos contendo gluconato de cálcio sejam acondicionados em embalagens plásticas, e não nesse tipo de vidro.  Caso esse suplemento seja acondicionado em embalagem desse tipo de vidro, o risco de contaminação por alumínio será maior se o(a) a. vidro do frasco for translúcido. b. concentração de gluconato de cálcio for alta. c. frasco de vidro apresentar uma maior espessura. d. vidro for previamente esterilizado em altas temperaturas. e. reação do alumínio com gluconato de cálcio for endotérmica.",Ciências da Natureza
2023,"Barbatimão é o nome popular de uma árvore cuja casca é utilizada para fins medicinais. Essa casca é constituída principalmente de dois tecidos vegetais: periderme e floema. A extração da casca tem levado à morte muitos indivíduos dessa espécie, quando o corte retira um anel completo ao longo da circunferência do tronco. Aqueles que têm parte da casca retirada sem completar essa circunferência podem sobreviver.  A morte desses indivíduos, decorrente da retirada do anel completo da casca, é provocada pela interrupção da a. fotossíntese. b. transpiração. c. troca de gases. d. formação de brotos. e. nutrição das raízes.",Ciências da Natureza
2023,"Um garoto comprou vários abacates na feira, mas descobriu que eles não estavam maduros o suficiente para serem consumidos. Sua mãe recomendou que ele colocasse os abacates em um recipiente fechado, pois isso aceleraria seu amadurecimento. Com certa dúvida, o garoto realizou esta experiência: colocou alguns abacates no recipiente e deixou os demais em uma fruteira aberta. Surpreendendo-se, ele percebeu que os frutos que estavam no recipiente fechado amadureceram mais rapidamente.  A aceleração desse processo é causada por a. acúmulo de gás etileno. b. redução da umidade do ar. c. aumento da concentração de C O2. d. diminuição da intensidade luminosa. e. isolamento do contato com O2 atmosférico.",Ciências da Natureza
2023,"Há muito tempo são conhecidas espécies de lesmas-do-mar com uma capacidade ímpar: guardar parte da maquinaria das células das algas que consomem - os cloroplastos - e mantê-los funcionais dentro das suas próprias células, obtendo assim parte do seu alimento. Investigadores portugueses descobriram que essas lesmas-do-mar podem ser mais eficientes nesse processo do que as próprias algas que consomem.  Essa adaptação confere a esse organismo a capacidade de obter primariamente a. ácidos nucleicos. b. carboidratos. c. proteínas. d. vitaminas. e. lipídios.",Ciências da Natureza
2023,"A leishmaniose visceral é uma zoonose causada por um protozoário do gênero Leishmania que é encontrado em diversos tecidos. Ela é transmitida ao homem de forma indireta, por vetores do ambiente doméstico. O cão é considerado um importante hospedeiro desse protozoário, podendo ou não apresentar os sintomas da doença, como perda de peso, anemia, ferimentos na pele, diarreia, conjuntivite e insuficiência renal. Em uma região que sofre com alta incidência dessa doença, uma campanha do centro de zoonoses buscou verificar a presença desse protozoário nos cães para tentar controlar a doença.  Em qual material biológico dos cães a presença desse protozoário representa risco de transmissão dessa zoonose? a. Urina. b. Saliva. c. Fezes. d. Sangue. e. Secreção ocular.",Ciências da Natureza
2023,"Um professor lança uma esfera verticalmente para cima, a qual retorna, depois de alguns segundos, ao ponto de lançamento. Em seguida, lista em um quadro todas as possibilidades para as grandezas cinemáticas.  Descrição do quadro: O quadro apresenta as grandezas cinemáticas da esfera: velocidade v e aceleração a. Quando o módulo de v é diferente de zero, o sentido é para cima ou para baixo. Quando o módulo de v é igual a zero, o sentido é indefinido. Quando o módulo de a é diferente de zero, o sentido é para cima ou para baixo. Quando o módulo de a é igual a zero, o sentido é indefinido. (Fim da descrição)     Ele solicita aos alunos que analisem as grandezas cinemáticas no instante em que a esfera atinge a altura máxima, escolhendo uma combinação para os módulos e sentidos da velocidade e da aceleração.  A escolha que corresponde à combinação correta é a. v é igual a zero e a é diferente de zero para cima. b. v é diferente de zero para cima e a é igual a zero. c. v é igual a zero e a é diferente de zero para baixo. d. v é diferente de zero para cima e a é diferente de zero para cima. e. v é diferente de zero para baixo e a é diferente de zero para baixo.",Ciências da Natureza
2023,"O número de abelhas encontra-se em declínio em várias regiões do mundo, inclusive no Brasil, sendo que vários fatores contribuem para o colapso de suas colmeias. Nos Estados Unidos, bombas de sementes de espécies vegetais nativas têm sido utilizadas para combater o desaparecimento desses insetos. Elas são pequenas bolinhas recheadas com sementes, adubo e argila. Quando são arremessadas e ficam expostas ao sol e à chuva, germinam até mesmo em solo pouco fértil.  Esse método contribui para a preservação das abelhas porque a. reduz sua predação. b. reduz o uso de pesticidas. c. reduz a competição por abrigo. d. aumenta a oferta de alimento. e. aumenta os locais de reprodução.",Ciências da Natureza
2023,"Os mais antigos cozinhavam o feijão na panela de ferro a fim de acabar com a palidez de seus filhos. Alguns chegavam até a colocar um prego enferrujado nesse cozimento para liberar o ferro contido nele. Sabe-se que esse elemento pode ser encontrado na sua forma metálica ou iônica, sendo essencial para a manutenção da vida humana.  As estratégias citadas eram utilizadas com o objetivo de a. tratar a diarreia. b. prevenir a anemia. c. evitar as verminoses. d. remediar o raquitismo. e. combater a febre amarela.",Ciências da Natureza
2023,"A utilização de tecnologia nuclear é um tema bastante controverso, por causa do risco de acidentes graves, como aqueles ocorridos em Chernobyl (1986), em Goiânia (1987) e em Fukushima (2011). Apesar de muitas desvantagens, como a geração de resíduos tóxicos, a descontaminação ambiental dispendiosa em caso de acidentes e a utilização em armas nucleares, a geração de energia nuclear apresenta vantagens em comparação a outras fontes de energia.  A geração dessa energia tem como característica: a. Formar resíduos facilmente recicláveis. b. Promover o aumento do desmatamento. c. Contribuir para a produção de chuva ácida. d. Emitir gases tóxicos que são lançados no ambiente. e. Produzir calor sem o consumo de combustíveis fósseis.",Ciências da Natureza
2023,"Em uma indústria, o controle da dureza da água é importante quando ela é utilizada em caldeiras, uma vez que sais pouco solúveis, formados a partir de sulfatos e carbonatos, podem acumular-se no interior das tubulações, causando obstruções. Para avaliar a água utilizada nessa indústria, foram realizados testes de qualidade que consideraram os parâmetros apresentados no quadro.  Descrição do quadro: O quadro indica os parâmetros medidos para testes de 1 a 5: Teste 1: cálcio; Teste 2: cloreto; Teste 3: turbidez; Teste 4: coliformes totais; Teste 5: sólidos sedimentáveis. (Fim da descrição)  Qual teste deve ser considerado para controlar a formação desse tipo de obstrução de tubulações? a. 1 b. 2 c. 3 d. 4 e. 5",Ciências da Natureza
2023,"As aves apresentam dois tipos de músculos em seus corpos: vermelhos e brancos. Aves migratórias como garças, gansos e patos selvagens têm os músculos vermelhos bem desenvolvidos, com ampla rede de vasos sanguíneos.  Nas viagens por grandes distâncias, tais músculos são fundamentais, pois favorecem o(a) a. execução de manobras. b. metabolismo corpóreo elevado. c. manutenção da aerodinâmica. d. deslocamento a grandes velocidades. e. capacidade de voo em grandes altitudes.",Ciências da Natureza
2023,"Existe no comércio um produto antimofo constituído por uma embalagem com tampa perfurada contendo cloreto de cálcio anidro, C a C l2. Uma vez aberto o lacre, essa substância absorve a umidade ambiente, transformando-se em cloreto de cálcio di-hidratado, fórmula C a C l2 ponto 2H2O. Considere a massa molar da água igual a 18 gramas por mol, e a massa molar do cloreto de cálcio anidro igual a 111 gramas por mol.  Na hidratação da substância presente no antimofo, o ganho percentual, em massa, é mais próximo de a. 14 por cento. b. 16 por cento. c. 24 por cento. d. 32 por cento. e. 75 por cento.  (Fim da prova de Ciências da Natureza e suas Tecnologias)",Ciências da Natureza
2023,"Uma pessoa comprou um ingresso para o cinema em cuja entrada está afixado um mapa com a representação bidimensional do posicionamento das poltronas, conforme a figura. Essa pessoa, após consultar o mapa, começou a subir uma das escadas e parou na posição indicada pela estrela, direcionada para o norte. Ela conferiu seu bilhete e observou que, para encontrar sua poltrona, deveria partir do ponto onde estava, continuar subindo a escada na direção norte por mais quatro fileiras e olhar à sua direita, e sua poltrona será a terceira.  Descrição do mapa: Mapa de uma sala de cinema. No mapa, há uma rosa dos ventos que indica o oeste à esquerda, o norte para cima, o leste à direita e o sul para baixo. À frente das poltronas está localizada a tela; as poltronas estão posicionadas em colunas, numeradas de 1 a 12 e em filas nomeadas de A a J. As colunas das poltronas estão posicionadas, da esquerda para a direita, da seguinte maneira: 1, 2 e 3; escada; 4, 5, 6, 7, 8 e 9; escada; 10, 11 e 12. As filas estão nomeadas, de baixo para cima, da seguinte maneira: A, B, C, D, E, F, G, H, I e J. A entrada está localizada à esquerda da tela e a estrela está localizada na escada que se encontra entre as colunas 3 e 4 na altura da fila E. (Fim da descrição)  Nesse cinema, as poltronas são identificadas por uma letra, que indica a fileira, e um número, que fornece a posição da poltrona na fileira, respectivamente.  A poltrona dessa pessoa é a identificada por a. A6. b. H1. c. H6. d. I1. e. I6.",Matemática
2023,"O metrô de um município oferece dois tipos de tíquetes com colorações diferentes, azul e vermelha, sendo vendidos em cartelas, cada qual com nove tíquetes da mesma cor e mesmo valor unitário. Duas cartelas de tíquetes azuis e uma cartela de tíquetes vermelhos são vendidas por 32,40 reais. Sabe-se que o preço de um tíquete azul menos o preço de um tíquete vermelho é igual ao preço de um tíquete vermelho mais cinco centavos.  Qual o preço, em real, de uma cartela de tíquetes vermelhos? a. 4,68 b. 6,30 c. 9,30 d. 10,50 e. 10,65",Matemática
2023,"O gráfico expõe alguns números da gripe A-H1N1. Entre as categorias que estão em processo de imunização, uma já está completamente imunizada, a dos trabalhadores da saúde.  Descrição do gráfico: Gráfico de barras que associam categorias em processo de imunização com a porcentagem de pessoas já imunizadas na categoria. Trabalhadores da saúde: 100 por cento. Crianças de 6 meses a 2 anos: entre 80 e 90 por cento. Indígenas: entre 60 e 70 por cento. Doentes crônicos: entre 55 e 60 por cento. Gestantes: entre 50 e 55 por cento. Adultos entre 20 e 29 anos: entre 40 e 50 por cento. (Fim da descrição)  De acordo com o gráfico, entre as demais categorias, a que está mais exposta ao vírus da gripe A-H1N1 é a categoria de a. indígenas. b. gestantes. c. doentes crônicos. d. adultos entre 20 e 29 anos. e. crianças de 6 meses a 2 anos.",Matemática
2023,"A figura representa uma escada com três degraus, construída em concreto maciço, com suas medidas especificadas.  Descrição da figura: Figura de uma escada com três degraus, localizada em frente a uma porta. Cada degrau tem piso e espelho em forma de retângulo e suas laterais são retangulares. O piso de cada degrau mede 1,0 metro por 0,25 metro, e o espelho de cada degrau mede 1,0 metro por 0,20 metro. Cada uma das paredes laterais da escada é formada por três retângulos justapostos: o primeiro mede 0,25 metro por 0,20 metro; o segundo mede 0,25 metro por 0,40 metro e o terceiro mede 0,25 metro por 0,60 metro. (Fim da descrição)  Nessa escada, pisos e espelhos têm formato retangular, e as paredes laterais têm formato de um polígono cujos lados adjacentes são perpendiculares. Pisos, espelhos e paredes laterais serão revestidos em cerâmica.  A área a ser revestida em cerâmica, em metro quadrado, mede a. 1,20. b. 1,35. c. 1,65. d. 1,80. e. 1,95.",Matemática
2023,"Um supermercado conta com cinco caixas disponíveis para pagamento. Foram instaladas telas que apresentam o tempo médio gasto por cada caixa para iniciar e finalizar o atendimento de cada cliente, e o número de pessoas presentes na fila de cada caixa em tempo real. Um cliente, na hora de passar sua compra, sabendo que cada um dos cinco caixas iniciará um novo atendimento naquele momento, pretende gastar o menor tempo possível de espera na fila. Ele observa que as telas apresentavam as informações a seguir.  Caixa 1: atendimento 12 minutos, 5 pessoas na fila. Caixa 2: atendimento 6 minutos, 9 pessoas na fila. Caixa 3: atendimento 5 minutos, 6 pessoas na fila. Caixa 4: atendimento 15 minutos, 2 pessoas na fila. Caixa 5: atendimento 9 minutos, 3 pessoas na fila.  Para alcançar seu objetivo, o cliente deverá escolher o caixa a. 1 b. 2 c. 3 d. 4 e. 5",Matemática
2023,"As figuras pintadas no quadro da sala de estar de uma residência representam as silhuetas de parte das torres de um castelo e, ao fundo, a de uma lua cheia. A lua foi pintada na forma de um círculo, e o telhado da torre mais alta, na forma de triângulo equilátero, foi pintado sobrepondo parte da lua. O centro da lua coincide com um dos vértices do telhado da torre mais alta.  Descrição do quadro: Quadro com três figuras que representam as silhuetas de parte de três torres de um castelo em frente à lua cheia. As torres têm a forma de um retângulo com um triângulo equilátero no topo. O triângulo que representa o telhado da torre mais alta está sobreposto ao círculo, tem um vértice coincidente com o centro do círculo e o lado oposto a esse vértice é um segmento de reta externo ao círculo. (Fim da descrição)  Nesse quadro, a parte da lua escondida atrás da torre mais alta do castelo pode ser representada por um a. cone. b. setor circular. c. segmento circular. d. triângulo isósceles. e. arco de circunferência.",Matemática
2023,"Na planta baixa de um clube, a piscina é representada por um quadrado cuja área real mede 400 metros quadrados. Ao redor dessa piscina, será construída uma calçada, de largura constante igual a 5 metros.  Descrição da figura: Figura de um quadrado representando uma piscina, emoldurado por uma faixa de largura constante igual a 5 metros, representando a calçada. (Fim da descrição)  Qual é a medida da área, em metro quadrado, ocupada pela calçada? a. 1000 b. 900 c. 600 d. 500 e. 400",Matemática
2023,"Uma pessoa caminha por 30 minutos e utiliza um aplicativo instalado em seu celular para monitorar a variação da intensidade do sinal de internet recebido pelo aparelho durante o deslocamento. Chegando ao seu destino, o aplicativo forneceu este gráfico:  Descrição do gráfico: Gráfico cartesiano sobre uma malha quadriculada, em que o eixo horizontal representa o tempo, em minuto, graduado de 0 a 30, de 2 em 2 unidades; e o eixo vertical representa a intensidade do sinal de internet. Os segmentos de reta que formam o gráfico são: Segmento 1: une os pontos (0; 5) a (2; 5); Segmento 2: une os pontos (2; 5) a (6; 2); Segmento 3: une os pontos (6; 2) a (8; 2); Segmento 4: une os pontos (8; 2) a (10; 0); Segmento 5: une os pontos (10; 0) a (12; 0); Segmento 6: une os pontos (12; 0) a (14; 4); Segmento 7: une os pontos (14; 4) a (16; 0); Segmento 8: une os pontos (16; 0) a (20; 0); Segmento 9: une os pontos (20; 0) a (22; 3); Segmento 10: une os pontos (22; 3) a (24; 3); Segmento 11: une os pontos (24; 3) a (26; 2); Segmento 12: une os pontos (26; 2) a (28; 5); Segmento 13: une os pontos (28; 5) a (30; 5). (Fim da descrição)  Por quantos minutos, durante essa caminhada, o celular dessa pessoa ficou sem receber sinal de internet? a. 6 b. 8 c. 10 d. 14 e. 24",Matemática
2023,"Uma loja vende seus produtos de duas formas: à vista ou financiado em três parcelas mensais iguais. Para definir o valor dessas parcelas nas vendas financiadas, a loja aumenta em 20 por cento o valor do produto à vista e divide esse novo valor por 3. A primeira parcela deve ser paga no ato da compra, e as duas últimas, em 30 e 60 dias após a compra. Um cliente da loja decidiu comprar, de forma financiada, um produto cujo valor à vista é 1500 reais. Utilize 5,29 como aproximação para raiz quadrada de 28.  A taxa mensal de juros compostos praticada nesse financiamento é de a. 6,7 por cento b. 10 por cento c. 20 por cento d. 21,5 por cento e. 23,3 por cento",Matemática
2023,"Para concretar a laje de sua residência, uma pessoa contratou uma construtora. Tal empresa informa que o preço y do concreto bombeado é composto de duas partes: uma fixa, chamada de taxa de bombeamento, e uma variável, que depende do volume x de concreto utilizado. Sabe-se que a taxa de bombeamento custa 500 reais e que o metro cúbico do concreto bombeado é de 250 reais.  A expressão que representa o preço y em função do volume x, em metro cúbico, é a. y é igual a 250 vezes x b. y é igual a 500 vezes x c. y é igual a 750 vezes x d. y é igual a 250 vezes x mais 500 e. y é igual a 500 vezes x mais 250",Matemática
2023,"Lucas precisa estacionar o carro pelo período de 40 minutos, e sua irmã Clara também precisa estacionar o carro pelo período de 6 horas. O estacionamento Verde cobra 5 reais por hora de permanência. O estacionamento Amarelo cobra 6 reais por 4 horas de permanência e mais 2,50 reais por hora ou fração de hora ultrapassada. O estacionamento Preto cobra 7 reais por 3 horas de permanência e mais 1 real por hora ou fração de hora ultrapassada.  Os estacionamentos mais econômicos para Lucas e Clara, respectivamente, são a. Verde e Preto. b. Verde e Amarelo. c. Amarelo e Amarelo. d. Preto e Preto. e. Verde e Verde.",Matemática
2023,"Estudantes trabalhando com robótica criaram uma ""torneira inteligente"" que automatiza sua abertura e seu fechamento durante a limpeza das mãos. A tecnologia funciona da seguinte forma: ao se colocarem as mãos sob a torneira, ela libera água durante 3 segundos para que a pessoa possa molhá-las. Em seguida, interrompe o fornecimento de água por 5 segundos, enquanto a pessoa ensaboa suas mãos, e finaliza o ciclo liberando água para o enxágue por mais 3 segundos. Considere o tempo (t), em segundo, contado a partir do instante em que se inicia o ciclo. A vazão de água nessa torneira é constante.  Um esboço de gráfico que descreve o volume de água acumulado, em litro, liberado por essa torneira durante um ciclo de lavagem das mãos, em função do tempo (t), em segundo, é  Descrição das alternativas: Em cada alternativa há a representação de um gráfico cartesiano em uma malha quadriculada, em que o eixo horizontal representa o tempo em segundo, de 0 a 12 segundos; e o eixo vertical representa o volume de água, em litro.  a. O gráfico é formado por três segmentos de reta: o primeiro liga os pontos (0 ; 0) e (3 ; 2); o segundo liga os pontos (3 ; 0) e (8 ; 0) e o terceiro liga os pontos (8 ; 2) e (11 ; 4). b. O gráfico é formado por três segmentos de reta: o primeiro liga os pontos (0 ; 0) e (3 ; 2); o segundo liga os pontos (3 ; 2) e (8 ; 2) e o terceiro liga os pontos (8 ; 2) e (11 ; 4). c. O gráfico é formado por três segmentos de reta: o primeiro liga os pontos (0 ; 2) e (3 ; 2); o segundo liga os pontos (3 ; 0) e (8 ; 0) e o terceiro liga os pontos (8 ; 2) e (11 ; 2). d. O gráfico é formado por um segmento de reta que liga os pontos (0 ; 0) e (11 ; 4). e. O gráfico é formado por três segmentos de reta: o primeiro liga os pontos (0 ; 0) e (3 ; 2); o segundo liga os pontos (3 ; 0) e (8 ; 0) e o terceiro liga os pontos (8 ; 0) e (11 ; 4). (Fim da descrição)",Matemática
2023,"As características culturais variam de povo para povo. Há notícias de um povo que possuía formas de contar diferentes das nossas, como indicado no quadrinho a seguir.  Descrição do quadrinho: Quadrinho com seis personagens, cada personagem mostra com os dedos um número e diz o nome desse número. Abaixo de cada um deles há, em arábico, o número dito. Os números que aparecem na figura e os seus respectivos nomes falados pelos personagens são: 1: Urapum! 2: Okosa! 3: Okosa urapum! 4: Okosa okosa! 5: não consta o nome do número. 6: Okosa okosa okosa! (Fim da descrição)  Segundo o padrão de contagem indicado na figura, as representações dos numerais cinco e sete, nessa cultura, devem ser, respectivamente, a. okosa urapum urapum urapum e okosa okosa urapum urapum urapum. b. okosa okosa urapum e okosa okosa okosa okosa urapum. c. okosa okosa urapum e okosa okosa okosa urapum. d. okosa urapum urapum e okosa urapum okosa urapum urapum. e. okosa okosa urapum e okosa okosa okosa okosa.",Matemática
2023,"Um tipo de semente necessita de bastante água nos dois primeiros meses após o plantio. Um produtor pretende estabelecer o melhor momento para o plantio desse tipo de semente, nos meses de outubro a março. Após consultar a previsão do índice mensal de precipitação de chuva (I m P C) da região onde ocorrerá o plantio, para o período chuvoso de 2020-2021, ele obteve os seguintes dados:  outubro/2020: ImPC é igual a 250 milímetros; novembro/2020: ImPC é igual a 150 milímetros; dezembro/2020: ImPC é igual a 200 milímetros; janeiro/2021: ImPC é igual a 450 milímetros; fevereiro/2021: ImPC é igual a 100 milímetros; março/2021: ImPC é igual a 200 milímetros.  Com base nessas previsões, ele precisa escolher dois meses consecutivos em que a média mensal de precipitação seja a maior possível.  No início de qual desses meses o produtor deverá plantar esse tipo de semente? a. Outubro. b. Novembro. c. Dezembro. d. Janeiro. e. Fevereiro.",Matemática
2023,"Um artista plástico esculpe uma escultura a partir de um bloco de madeira de lei, em etapas. Inicialmente, esculpe um cone reto com 36 centímetros de altura e diâmetro da base medindo 18 centímetros. Em seguida, remove desse cone um cone menor, cujo diâmetro da base mede 6 centímetros obtendo, assim, um tronco de cone, conforme ilustrado na figura.  Descrição da imagem: A imagem é formada por duas figuras. A figura à esquerda apresenta um cone circular reto, com diâmetro da base igual a 18 centímetros e altura igual a 36 centímetros. Nele está destacado um cone circular reto, de mesmo vértice e mesmo eixo de simetria mas altura menor, e cujo diâmetro da base é igual a 6 centímetros. A figura à direita mostra o tronco de cone, obtido pela retirada do cone de altura menor do cone de altura maior, do qual foi removido também um cilindro circular reto, de diâmetro igual a 6 centímetros, com o mesmo eixo de simetria que o cone original. (Fim da descrição)  Em seguida, perfura esse tronco de cone, removendo um cilindro reto, de diâmetro 6 centímetros, cujo eixo de simetria é o mesmo do cone original. Dessa forma, ao final, a escultura tem a forma de um tronco de cone com uma perfuração cilíndrica de base a base. O tipo de madeira utilizada para produzir essa escultura tem massa igual a 0,6 grama por centímetro cúbico de volume. Utilize 3 como aproximação para pi.  Qual é a massa, em grama, dessa escultura? a. 1198,8 b. 1296,0 c. 1360,8 d. 4665,6 e. 4860,0",Matemática
2023,"Os 100 funcionários de uma empresa estão distribuídos em dois setores: Produção e Administração. Os funcionários de um mesmo setor recebem salários com valores iguais. O quadro apresenta a quantidade de funcionários por setor e seus respectivos salários.  Descrição do quadro: Quadro com três colunas, nesta ordem: setor; quantidade de funcionários e salário, em real. Produção; 75 funcionários e 2000,00 reais de salário. Administração; 25 funcionários e 7000,00 reais de salário. (Fim da descrição)  A média dos salários dos 100 funcionários dessa empresa, em real, é a. 2000,00. b. 2500,00. c. 3250,00. d. 4500,00. e. 9000,00.",Matemática
2023,"Visando atrair mais clientes, o gerente de uma loja anunciou uma promoção em que cada cliente que realizar uma compra pode ganhar um voucher para ser usado em sua próxima compra. Para ganhar seu voucher, o cliente precisa retirar, ao acaso, uma bolinha de dentro de cada uma das duas urnas A e B disponibilizadas pelo gerente, nas quais há apenas bolinhas pretas e brancas. Atualmente, a probabilidade de se escolher, ao acaso, uma bolinha preta na urna A é igual a 20 por cento e a probabilidade de se escolher uma bolinha preta na urna B é 25 por cento. Ganha o voucher o cliente que retirar duas bolinhas pretas, uma de cada urna. Com o passar dos dias, o gerente percebeu que, para a promoção ser viável aos negócios, era preciso alterar a probabilidade de acerto do cliente sem alterar a regra da promoção. Para isso, resolveu alterar a quantidade de bolinhas brancas na urna B de forma que a probabilidade de um cliente ganhar o voucher passasse a ser menor ou igual a 1 por cento. Sabe-se que a urna B tem 4 bolinhas pretas e que, em ambas as urnas, todas as bolinhas têm a mesma probabilidade de serem retiradas.  Qual é o número mínimo de bolinhas brancas que o gerente deve adicionar à urna B? a. 20 b. 60 c. 64 d. 68 e. 80",Matemática
2023,"Dirigir após ingerir bebidas alcoólicas é uma atitude extremamente perigosa, uma vez que, a partir da primeira dose, a pessoa já começa a ter perda de sensibilidade de movimentos e de reflexos. Apesar de a eliminação e absorção do álcool depender de cada pessoa e de como o organismo consegue metabolizar a substância, ao final da primeira hora após a ingestão, a concentração de álcool (C) no sangue corresponde a aproximadamente 90 por cento da quantidade (q) de álcool ingerida, e a eliminação total dessa concentração pode demorar até 12 horas.  Nessas condições, ao final da primeira hora após a ingestão da quantidade q de álcool, a concentração C dessa substância no sangue é expressa algebricamente por a. C é igual a 0,9 vezes q b. C é igual a 0,1 vezes q c. C é igual a 1 menos 0,1 vezes q d. C é igual a 1 menos 0,9 vezes q e. C é igual a q menos 10",Matemática
2023,"Um investidor iniciante observou o gráfico que apresenta a evolução dos valores de duas criptomoedas A e B em relação ao tempo.  Descrição do gráfico: Gráfico cartesiano que relaciona os valores, em milhar de real, de duas criptomoedas, A e B, com o tempo, em hora, no qual estão destacados nove pontos que representam valores dessas criptomoedas em nove instantes. O eixo horizontal representa os valores da criptomoeda A, e o eixo vertical, os valores da criptomoeda B para esses nove instantes. 9 horas: (3 ; 0,5) 10 horas: (2 ; 2) 11 horas: (4 ; 4) 12 horas: (5,5 ; 3) 13 horas: (6 ; 1,5) 14 horas: (3,5 ; 2) 15 horas: (2,5 ; 4) 16 horas: (1 ; 5) 17 horas: (0,5 ; 3,5) (Fim da descrição)  Durante horas consecutivas, esses valores foram observados em nove instantes, representados por horas exatas.  Em quantos desses instantes a criptomoeda A estava mais valorizada do que a criptomoeda B? a. 3 b. 4 c. 6 d. 7 e. 9",Matemática
2023,"A exposição a alguns níveis sonoros pode causar lesões auditivas. Por isso, em uma indústria, são adotadas medidas preventivas de acordo com a máquina que o funcionário opera e o nível N de intensidade do som, medido em decibel (dB), a que o operário é exposto, sendo N igual a log na base 10 de I elevado a 10 menos log na base 10 de I índice 0 elevado a 10, I a intensidade do som e I índice 0 igual a 10 elevado a menos 12, watts por metro quadrado. Quando o som é considerado baixo, ou seja, N é igual a 48 decibéis ou menos, deve ser utilizada a medida preventiva 1. No caso de o som ser moderado, quando N está no intervalo (48 decibéis, 55 decibéis), deve ser utilizada a medida preventiva 2. Quando o som é moderado alto, que equivale a N no intervalo (55 decibéis, 80 decibéis), a medida preventiva a ser usada é a 3. Se N estiver no intervalo (80 decibéis, 115 decibéis), quando o som é considerado alto, deve ser utilizada a medida preventiva 4. E se o som é considerado muito alto, com N maior que 115 decibéis, deve-se utilizar a medida preventiva 5. Uma nova máquina, com I igual a 8 vezes 10 elevado a menos 8, watts por metro quadrado, foi adquirida e será classificada de acordo com o nível de ruído que produz. Considere 0,3 como aproximação para log na base 10 de 2.  O funcionário que operará a nova máquina deverá adotar a medida preventiva a. 1. b. 2. c. 3. d. 4. e. 5.",Matemática
2023,"Em um colégio público, a admissão no primeiro ano se dá por sorteio. Neste ano há 55 candidatos, cujas inscrições são numeradas de 01 a 55. O sorteio de cada número de inscrição será realizado em etapas, utilizando-se duas urnas. Da primeira urna será sorteada uma bola, dentre bolas numeradas de 0 a 9, que representará o algarismo das unidades do número de inscrição a ser sorteado e, em seguida, da segunda urna, será sorteada uma bola para representar o algarismo das dezenas desse número. Depois do primeiro sorteio, e antes de se sortear o algarismo das dezenas, as bolas que estarão presentes na segunda urna serão apenas aquelas cujos números formam, com o algarismo já sorteado, um número de 01 a 55.  As probabilidades de os candidatos de inscrição número 50 e 02 serem sorteados são, respectivamente, a. um cinquenta avos e um sessenta avos. b. um cinquenta avos e um cinquenta avos. c. um cinquenta avos e um décimo. d. um cinquenta e cinco avos e um cinquenta e quatro avos. e. um centésimo e um centésimo.",Matemática
2023,"O esquema mostra como a intensidade luminosa decresce com o aumento da profundidade em um rio, sendo L índice 0 a intensidade na sua superfície.  Descrição do esquema: O esquema apresenta a intensidade luminosa de acordo com a profundidade, em metro, de um rio. A 0 metro: L índice 0; a 1 metro: dois terços de L índice 0; a 2 metros: quatro nonos de L índice 0; e a 3 metros: oito vinte e sete avos de L índice 0. (Fim da descrição)  Considere que a intensidade luminosa diminui, a cada metro acrescido na profundidade, segundo o mesmo padrão do esquema.  A intensidade luminosa correspondente à profundidade de 6 metros é igual a a. um nono de L índice 0. b. fração de numerador 16 e denominador 27 vezes L índice 0. c. fração de numerador 32 e denominador 243 vezes L índice 0. d. fração de numerador 64 e denominador 729 vezes L índice 0. e. fração de numerador 128 e denominador 2187 vezes L índice 0.",Matemática
